0 0
4.293509959906051 0.01745329251994329
4.293509959906051 0.0
4.258603374866164 -0.01745329251994329
4.223696789826278 -0.05235987755982988
4.188790204786391 -0.08726646259971648
4.136430327226561 -0.1570796326794897
4.066617157146788 -0.2443460952792061
3.979350694547071 -0.3141592653589793
3.926990816987241 -0.3665191429188092
3.874630939427412 -0.4363323129985824
3.804817769347638 -0.4886921905584122
3.665191429188092 -0.6108652381980153
3.577924966588375 -0.6806784082777884
3.525565089028546 -0.767944870877505
3.438298626428829 -0.8377580409572781
3.351032163829113 -0.9424777960769379
3.263765701229397 -1.012290966156711
3.17649923862968 -1.099557428756428
3.106686068549907 -1.186823891356144
3.01941960595019 -1.274090353955861
2.932153143350474 -1.361356816555577
2.8623399732707 -1.43116998663535
2.792526803190927 -1.518436449235067
2.722713633111154 -1.58824961931484
2.652900463031381 -1.623156204354726
2.548180707911721 -1.762782544514273
2.460914245312004 -1.815142422074103
2.408554367752175 -1.884955592153876
2.303834612632515 -2.007128639793479
2.216568150032799 -2.076941809873252
2.146754979953025 -2.129301687433082
2.076941809873252 -2.199114857512855
2.024581932313422 -2.268928027592628
1.850049007113989 -2.443460952792061
1.762782544514273 -2.513274122871834
1.675516081914556 -2.617993877991494
1.623156204354726 -2.670353755551324
1.53588974175501 -2.757620218151041
1.37881010907552 -2.932153143350474
1.256637061435917 -3.036872898470133
1.151917306316258 -3.141592653589793
1.082104136236484 -3.228859116189509
0.9948376736367678 -3.298672286269283
0.9250245035569947 -3.385938748868999
0.8377580409572781 -3.455751918948773
0.7330382858376185 -3.560471674068432
0.6457718232379019 -3.630284844148206
0.5585053606381854 -3.735004599267865
0.471238898038469 -3.804817769347638
0.3839724354387525 -3.892084231947355
0.3141592653589793 -3.979350694547071
0.1919862177193762 -4.101523742186674
0.08726646259971648 -4.206243497306335
0.01745329251994329 -4.276056667386107
-0.08726646259971648 -4.39822971502571
-0.1570796326794897 -4.450589592585541
-0.2617993877991494 -4.5553093477052
-0.3316125578789226 -4.625122517784973
-0.4188790204786391 -4.71238898038469
-0.5061454830783556 -4.817108735504349
-0.5934119456780721 -4.886921905584122
-0.6632251157578452 -4.97418836818384
-0.7504915783575616 -5.044001538263612
-0.8028514559173916 -5.096361415823442
-0.8726646259971648 -5.166174585903216
-0.9599310885968812 -5.253441048502932
-1.012290966156711 -5.323254218582705
-1.099557428756428 -5.393067388662478
-1.151917306316258 -5.445427266222308
-1.221730476396031 -5.515240436302081
-1.308996938995747 -5.602506898901797
-1.361356816555577 -5.654866776461628
-1.43116998663535 -5.7246799465414
-1.518436449235067 -5.829399701661061
-1.605702911834783 -5.88175957922089
-1.675516081914556 -5.951572749300663
-1.762782544514273 -6.03883921190038
-1.832595714594046 -6.126105674500097
-1.902408884673819 -6.213372137099814
-1.972222054753592 -6.283185307179586
-2.059488517353309 -6.35299847725936
-2.129301687433082 -6.422811647339132
-2.199114857512855 -6.492624817418905
-2.303834612632515 -6.579891280018622
-2.373647782712288 -6.649704450098395
-2.426007660272118 -6.719517620178169
-2.495820830351891 -6.789330790257942
-2.565634000431665 -6.841690667817772
-2.635447170511438 -6.928957130417488
-2.722713633111154 -7.033676885537147
-2.80998009571087 -7.086036763096978
-2.8623399732707 -7.155849933176751
-2.949606435870417 -7.225663103256523
-3.001966313430247 -7.295476273336297
-3.054326190990076 -7.382742735936014
-3.159045946109736 -7.452555906015788
-3.228859116189509 -7.52236907609556
-3.351032163829113 -7.644542123735164
-3.438298626428829 -7.731808586334879
-3.508111796508603 -7.78416846389471
-3.577924966588375 -7.871434926494427
-3.647738136668149 -7.941248096574199
-3.717551306747922 -8.011061266653972
-3.804817769347638 -8.09832772925369
-3.874630939427412 -8.185594191853404
-3.961897402027128 -8.237954069413234
-4.118977034706617 -8.412486994612669
-4.206243497306335 -8.499753457212384
-4.293509959906051 -8.587019919812102
-4.363323129985823 -8.674286382411818
-4.468042885105484 -8.761552845011535
-4.537856055185257 -8.831366015091307
-4.625122517784973 -8.901179185171081
-4.677482395344803 -8.970992355250853
-4.76474885794452 -9.05825881785057
-4.852015320544236 -9.16297857297023
-4.939281783143953 -9.21533845053006
-4.991641660703783 -9.267698328089889
-5.061454830783555 -9.337511498169663
-5.131268000863329 -9.407324668249437
-5.218534463463045 -9.494591130849154
-5.270894341022875 -9.546951008408982
-5.340707511102648 -9.616764178488754
-5.480333851262194 -9.756390518648303
-5.532693728822025 -9.826203688728075
-5.602506898901797 -9.896016858807847
-5.689773361501514 -9.983283321407566
-5.759586531581287 -10.03564319896739
-5.829399701661061 -10.10545636904717
-5.88175957922089 -10.17526953912694
-5.951572749300663 -10.24508270920671
-6.021385919380437 -10.31489587928649
-6.126105674500097 -10.4021623418862
-6.178465552059927 -10.45452221944603
-6.2482787221397 -10.52433538952581
-6.318091892219472 -10.59414855960558
-6.370451769779303 -10.66396172968535
-6.440264939859076 -10.73377489976513
-6.510078109938849 -10.78613477732496
-6.562437987498679 -10.85594794740473
-6.632251157578453 -10.9257611174845
-6.702064327658225 -10.97812099504433
-6.771877497737998 -11.06538745764405
-6.841690667817772 -11.11774733520388
-6.894050545377602 -11.17010721276371
-6.963863715457374 -11.23992038284348
-7.033676885537147 -11.29228026040331
-7.086036763096978 -11.36209343048309
-7.138396640656808 -11.43190660056286
-7.208209810736581 -11.50171977064263
-7.260569688296411 -11.55407964820246
-7.330382858376185 -11.62389281828224
-7.400196028455957 -11.69370598836201
-7.452555906015788 -11.7286125734019
-7.52236907609556 -11.79842574348167
-7.57472895365539 -11.86823891356144
-7.644542123735164 -11.93805208364122
-7.696902001294993 -11.99041196120104
-7.766715171374766 -12.06022513128082
-7.819075048934597 -12.11258500884065
-7.871434926494427 -12.18239817892042
-7.941248096574199 -12.23475805648025
-8.011061266653972 -12.28711793404008
-8.080874436733746 -12.35693110411985
-8.133234314293576 -12.42674427419963
-8.203047484373348 -12.4965574442794
-8.255407361933178 -12.54891732183923
-8.325220532012953 -12.618730491919
-8.395033702092725 -12.68854366199878
-8.447393579652555 -12.77581012459849
-8.569566627292158 -12.88052987971815
-8.674286382411818 -12.96779634231787
-8.761552845011535 -13.03760951239764
-8.831366015091307 -13.10742268247741
-8.918632477691023 -13.21214243759708
-8.988445647770797 -13.29940890019679
-9.05825881785057 -13.35176877775662
-9.145525280450288 -13.43903524035634
-9.197885158010116 -13.50884841043611
-9.267698328089889 -13.57866158051589
-9.337511498169663 -13.64847475059566
-9.424777960769379 -13.71828792067543
-9.47713783832921 -13.7881010907552
-9.564404300928926 -13.85791426083498
-9.634217471008698 -13.96263401595464
-9.756390518648303 -14.03244718603441
-9.826203688728075 -14.10226035611418
-9.878563566287905 -14.17207352619396
-9.965830028887622 -14.27679328131362
-10.05309649148734 -14.34660645139339
-10.12290966156711 -14.41641962147316
-10.21017612416683 -14.50368608407288
-10.2799892942466 -14.57349925415265
-10.34980246432637 -14.64331242423242
-10.45452221944603 -14.73057888683214
-10.52433538952581 -14.80039205691192
-10.57669526708564 -14.88765851951163
-10.66396172968535 -14.94001839707146
-10.73377489976513 -15.00983156715123
-10.8035880698449 -15.06219144471106
-10.87340123992467 -15.18436449235067
-10.94321441000445 -15.25417766243044
-11.01302758008422 -15.32399083251021
-11.08284075016399 -15.39380400258999
-11.15265392024376 -15.44616388014982
-11.22246709032354 -15.53343034274953
