x,y,theta
-0.5385790028609978,-6.447609717062687,1.420116234706053
-0.5663182824369335,-6.616387646203092,1.407898929942093
-0.5933699967563109,-6.785277141876145,1.411971364863413
-0.6211092763322466,-6.95405507101655,1.407898929942093
-0.6460632922326363,-7.098523414367588,1.399754060099452
-0.6710173081330258,-7.242991757718626,1.399754060099452
-0.6923024291939986,-7.363296359421838,1.395681625178132
-0.7314972057495657,-7.579686819137827,1.391609190256812
-0.7537614752871459,-7.699814067801511,1.387536755335492
-0.7856160868376598,-7.867863883984931,1.383464320414172
-0.8129200395952433,-8.01190658357072,1.383464320414172
-0.8508883638269953,-8.203660633053586,1.375319450571532
-0.8751064345232193,-8.323409280734056,1.371247015650212
-0.913855347637178,-8.515007117022808,1.371247015650211
-0.9440864601563154,-8.658464026845952,1.363102145807571
-0.980037385827279,-8.825685400897585,1.359029710886251
-1.010852464973819,-8.969018007227557,1.359029710886251
-1.047484088807985,-9.136091587220289,1.354957275964931
-1.074135313431382,-9.255322312268918,1.350884841043611
-1.118329631225622,-9.44573783530406,1.342739971200971
-1.162523949019861,-9.6361533583392,1.342739971200971
-1.190629826520821,-9.755049587124851,1.338667536279651
-1.230655602874857,-9.92134268446678,1.334595101358331
-1.266123205206251,-10.06359546765576,1.326450231515691
-1.301590807537645,-10.20584825084475,1.32645023151569
-1.343645199663523,-10.37163994273321,1.32237779659437
-1.386374417069039,-10.53725899651697,1.31830536167305
-1.422999460559481,-10.67921818547448,1.31830536167305
-1.460779515557132,-10.82087436283546,1.31016049183041
-1.505528912185053,-10.98595903352826,1.30608805690909
-1.550950232454839,-11.15086009677912,1.30201562198777
-1.589882792686083,-11.29220386527986,1.30201562198777
-1.629965275421795,-11.43322584838141,1.29387075214513
-1.677397802310495,-11.59755969270225,1.289798317223809
-1.718054253929381,-11.73841727354869,1.289798317223809
-1.7661556245274,-11.90255658981054,1.28572588230249
-1.836779415522314,-12.13647387096715,1.277581012459849
-1.880295407441911,-12.27647445520666,1.269436142617209
-1.930398478382178,-12.44001386721084,1.273508577538529
-1.981167135621707,-12.60334788215693,1.269436142617209
-2.032600537177384,-12.76647379119877,1.265363707695889
-2.084697830041505,-12.92938888894157,1.261291272774569
-2.122383773008949,-13.04560430647385,1.257218837853249
-2.192769054759362,-13.25394770972496,1.245001533089288
-2.246852793470025,-13.41621417638826,1.249073968010608
-2.310171158533737,-13.60115198697253,1.240929098167968
-2.366233270515374,-13.76274560255333,1.236856663246648
-2.414286509356778,-13.9012544159083,1.236856663246648
-2.471006234115813,-14.06261838282648,1.232784228325328
-2.520748049016132,-14.20052979276262,1.224639358482688
-2.579434924481468,-14.36118877210841,1.220566923561367
-2.621821110369004,-14.47577352159741,1.216494488640047
-2.698955560062249,-14.68171365424731,1.212422053718727
-2.750378526524412,-14.81900707601391,1.212422053718727
-2.802918012011178,-14.95587711512012,1.204277183876087
-2.872970659326866,-15.13837050059507,1.204277183876087
-2.917217694824459,-15.25224961816815,1.200204748954767
-2.971425400653664,-15.38846756767879,1.192059879112127
-3.043702341759271,-15.57009150035965,1.192059879112127
-3.099017714760615,-15.70586342179362,1.183915009269486
-3.144652709361433,-15.81919347445986,1.187987444190807
-3.219143156151647,-15.9999208450351,1.179842574348166
-3.266159298345404,-16.11268491707387,1.175770139426846
-3.341385125855417,-16.2931074323359,1.175770139426846
-3.398904751340526,-16.42796030707057,1.167625269584206
-3.466651132316064,-16.58501407130763,1.163552834662886
-3.524719458866527,-16.71963158351084,1.163552834662886
-3.59310486753135,-16.87640815343779,1.159480399741566
-3.662128169733748,-17.03290492896173,1.155407964820246
-3.711885349025881,-17.14448663301056,1.151335529898926
-3.78218099355018,-17.30041603805408,1.147263094977605
-3.842434403142437,-17.43406981380568,1.147263094977605
-3.924221058612053,-17.61161460287351,1.139118225134965
-3.985561050214265,-17.74477319467437,1.139118225134965
-4.046901041816477,-17.87793178647525,1.139118225134965
-4.150938549161149,-18.09902274364831,1.130973355292325
-4.224394463633723,-18.25348855094984,1.126900920371005
-4.288432950472896,-18.38537060940928,1.118756050528365
-4.373817599591794,-18.56121335402187,1.118756050528365
-4.427630129112904,-18.67089683152002,1.114683615607045
-4.50359239434221,-18.82414562028375,1.110611180685725
-4.580178123659637,-18.97708378772808,1.106538745764405
-4.635326640269605,-19.08610165179297,1.102466310843084
-4.71315547698959,-19.23841097248979,1.098393875921765
-4.779865908463864,-19.36896181880136,1.098393875921765
-4.87022794397392,-19.54229938448325,1.090249006079124
-4.949911735399565,-19.69364650332055,1.086176571157804
-5.030211215647515,-19.84466786097642,1.082104136236484
-5.111125052974722,-19.99536095280648,1.078031701315164
-5.215945291870484,-20.18868394441165,1.073959266393844
-5.274615660101268,-20.29584756445695,1.069886831472523
-5.357364476430075,-20.44554088559218,1.065814396551203
-5.451934552234425,-20.6166189668896,1.065814396551204
-5.523904801446684,-20.74434558262992,1.057669526708563
-5.608476245632571,-20.89301678974357,1.053597091787243
-5.669316384941022,-20.99896362083576,1.049524656865923
-5.755095918196878,-21.14694108084478,1.045452221944604
-5.841477367048655,-21.2945679831715,1.041379787023283
-5.928459298885654,-21.44184187946755,1.037307352101963
-6.016040271138346,-21.58876032723906,1.033234917180643
-6.091109675926366,-21.71469042532892,1.033234917180643
-6.154094361757758,-21.81937654150613,1.029162482259323
-6.256230749019625,-21.98604797737665,1.021017612416682
-6.346193258903972,-22.13152032461702,1.016945177495363
-6.423303981661985,-22.25621090796591,1.016945177495362
-6.513858170575018,-22.40131568344425,1.012872742574042
-6.697324234053879,-22.69004052050686,1.004727872731402
-6.789644410040262,-22.83402816616495,1.000655437810082
-6.869778577005891,-22.95679754518461,0.9925105679674422
-6.949912743971519,-23.07956692420428,0.9925105679674422
-7.043985127259091,-23.22241594834835,0.9884381330461222
-7.12461859864844,-23.34485796904326,0.9884381330461222
-7.220429147929388,-23.48654704993095,0.9762208282821618
-7.316815920681599,-23.62784477473475,0.9721483933608416
-7.426972232398411,-23.78932788879623,0.9721483933608418
-7.482050388256816,-23.87006944582697,0.9721483933608418
-7.593518290573015,-24.03065000471026,0.9640035235182016
-7.677119217310166,-24.15108542387273,0.964003523518201
-7.775225031106744,-24.29119504629613,0.9599310885968813
-7.860291078294845,-24.4106001247306,0.9517862187542412
-7.960101289795399,-24.5495007319162,0.9477137838329212
-8.045652899653021,-24.66855839521815,0.9477137838329208
-8.146027945611939,-24.8070513811238,0.943641348911601
-8.233027698295867,-24.92505497502282,0.9354964790689608
-8.320027450979797,-25.04305856892184,0.9354964790689608
-8.42208697483944,-25.18031493702861,0.9314240441476408
-8.52470461846722,-25.31715453733713,0.9273516092263208
-8.62787867997997,-25.45357510040325,0.9232791743050006
-8.716313589848042,-25.57050701160279,0.9232791743050006
-8.820042358134568,-25.70650627493196,0.9192067393836804
-8.939851514397919,-25.86096330848339,0.9110618695410404
-9.075343338795506,-26.03417712746661,0.9069894346197208
-9.16660875122544,-26.14891347582294,0.8988445647770803
-9.257874163655371,-26.26364982417926,0.8988445647770799
-9.349139576085305,-26.37838617253559,0.8988445647770799
-9.47206875943745,-26.53037178046745,0.8906996949344402
-9.580172483983192,-26.66292004237856,0.8866272600131195
-9.657774355976157,-26.75728212709873,0.8825548250917997
-9.766954071205094,-26.88894551145005,0.8784823901704797
-9.86053668425847,-27.00179984089404,0.8784823901704797
-9.938904540654574,-27.09552674553421,0.8744099552491597
-10.06551036783893,-27.24446355650118,0.8662650854065195
-10.17682026506704,-27.37433104194455,0.8621926504851988
-10.27222874840541,-27.48564602946743,0.8621926504851996
-10.36854070317476,-27.59618024366674,0.854047780642559
-10.46485265794411,-27.70671445786603,0.8540477806425585
-10.57774083925492,-27.83521237814746,0.8499753457212387
-10.70794772400514,-27.98101147382947,0.8418304758785983
-10.8056028875678,-28.09036079559097,0.8418304758785983
-10.88735261301559,-28.18115306375714,0.8377580409572785
-11.01815217373207,-28.32642069282302,0.8377580409572785
-11.11713597001201,-28.4345688005927,0.829613171114638
-11.23312993712767,-28.56027025877471,0.8255407361933177
-11.34963485197356,-28.6854982980194,0.8214683012719982
-11.45036714220166,-28.79201970828772,0.8133234314293578
-11.55109943242976,-28.89854111855604,0.8133234314293578
-11.65183172265787,-29.00506252882436,0.8133234314293571
-11.76985785376244,-29.12885788161597,0.8092509965080374
-11.90589271336418,-29.26923496703658,0.8011061266653973
-12.00791885806548,-29.37451778110203,0.8011061266653973
-12.12744858876827,-29.49686196966214,0.7970336917440775
-12.23075335945112,-29.60089047294039,0.7888888219014375
-12.35176884866335,-29.72176523609234,0.7848163869801174
-12.45549641084527,-29.82537217593687,0.7848163869801168
-12.55922397302718,-29.9289791157814,0.7848163869801174
-12.69864794279275,-30.06599066928274,0.7766715171374775
-12.78613593198387,-30.15126730920742,0.7725990822161573
-12.89112151901322,-30.25359927711703,0.7725990822161565
-13.01408988385621,-30.37248677958957,0.7685266472948367
-13.12031782551297,-30.47352850142524,0.7603817774521966
-13.24472946190214,-30.59090482666711,0.7563093425308772
-13.35136800737858,-30.69151310544585,0.7563093425308764
-13.45882244800804,-30.79124949965157,0.7481644726882362
-13.56627688863751,-30.89098589385728,0.7481644726882362
-13.71062783185352,-31.02279641821211,0.7400196028455966
-13.85604755474904,-31.15342686386331,0.7318747330029565
-14.00146727764457,-31.28405730951453,0.731874733002956
-14.11053206981621,-31.38203014375293,0.7318747330029565
-14.23823875691568,-31.49581265148762,0.7278022980816358
-14.34849234374257,-31.59244572932309,0.7196574282389957
-14.49549712617843,-31.72128983310371,0.7196574282389957
-14.60653411111378,-31.81702171450493,0.7115125583963557
-14.73653102356349,-31.92818042873757,0.7074401234750358
-14.82970853774062,-32.00720070728252,0.7033676885537155
-14.94152155475318,-32.10202504153644,0.7033676885537151
-15.07241951854942,-32.2121212724906,0.6992952536323949
-15.20376475539005,-32.32168351852268,0.6952228187110753
-15.33555508695328,-32.43070996257535,0.6911503837897547
-15.46778832753557,-32.53919879647738,0.6870779488684352
-15.56255543935863,-32.61630552826043,0.6830055139471146
-15.69566791152272,-32.72371375304178,0.6789330790257947
-15.81051037431623,-32.8148456019184,0.6707882091831542
-15.96363365804091,-32.9363547337539,0.6707882091831546
-16.07847612083442,-33.02748658263052,0.6707882091831542
-16.21289086514138,-33.13326055631597,0.6667157742618343
-16.32883811507675,-33.2229825735279,0.6585709044191943
-16.46453506869056,-33.3271065082223,0.6544984694978745
-16.60065493383322,-33.43067696399931,0.6504260345765543
-16.71732910395551,-33.51945164037961,0.6504260345765543
-16.85386962311945,-33.62246689955395,0.646353599655234
-16.97161964610428,-33.70980954221617,0.6382087298125942
-17.08936966908912,-33.79715218487839,0.6382087298125938
-17.22715853569513,-33.89849164035229,0.6341362948912735
-17.36535895690404,-33.99926912084271,0.6300638599699537
-17.48381646079739,-34.08564981840592,0.6300638599699537
-17.62242614459622,-34.18586365254824,0.6259914250486339
-17.74193012102011,-34.27079070806665,0.6178465552059934
-17.861434097444,-34.35571776358507,0.6178465552059934
-17.98162582217371,-34.43966866856321,0.6097016853633537
-18.14188145514665,-34.55160320853409,0.6097016853633532
-18.26275295483886,-34.63457239379166,0.6015568155207127
-18.38362445453107,-34.71754157904924,0.6015568155207127
-18.50449595422329,-34.80051076430681,0.6015568155207127
-18.66655362917814,-34.90982004628354,0.593411945678073
-18.78809688539429,-34.9918020077661,0.593411945678073
-18.93028568461382,-35.08686936479691,0.5893395107567527
-19.05282144370739,-35.16736031387512,0.581194640914113
-19.19616106930881,-35.26068345531797,0.5771222059927923
-19.27806942679533,-35.31401096471388,0.5771222059927923
-19.44188614176838,-35.42066598350571,0.5771222059927918
-19.56539611396876,-35.49965390604587,0.5689773361501523
0.0,0.0,1.570796326794897
9.950808207741015e-05,-0.0244344069075463,1.574868761716217
0.0002985242462322,-0.0733032207226391,1.574868761716217
0.0002985242462322,-0.1466070493064009,1.570796326794897
-0.0001990161641548,-0.2687790838441328,1.566723891873576
-0.0007960646566192,-0.4153855252894111,1.566723891873576
-0.0025871705266885,-0.5619822410777,1.558579022030936
-0.0075622445739039,-0.8062776829435268,1.550434152188296
-0.0115423038116762,-1.001714036436188,1.550434152188296
-0.0169152204093662,-1.221559876361742,1.546361717266976
-0.0217904695329897,-1.392532648879175,1.542289282345656
-0.02736195179414,-1.563484149550358,1.538216847424336
-0.033629574791437,-1.734411543195376,1.534144412503016
-0.0423833817468929,-1.929692315423037,1.525999542660375
-0.0511371887023488,-2.124973087650697,1.525999542660375
-0.0594925640557412,-2.295811153370897,1.521927107739055
-0.071129603976321,-2.515414525082774,1.517854672817735
-0.0808761406129441,-2.686178871536905,1.513782237896415
-0.0943014156450005,-2.905680178037917,1.509709802975095
-0.1078237441164806,-3.10068878238848,1.501564933132455
-0.1179654904700907,-3.246945235651402,1.501564933132455
-0.1330756725552769,-3.441837235321469,1.493420063289815
-0.1444083091191667,-3.588006235074019,1.493420063289815
