0 0
0.0 0.01745329251994329
-0.01745329251994329 -0.01745329251994329
-0.06981317007977318 -0.08726646259971648
-0.1570796326794897 -0.2094395102393195
-0.2617993877991494 -0.3490658503988659
-0.4014257279586958 -0.5410520681182422
-0.4537856055185257 -0.6108652381980153
-0.5061454830783556 -0.6806784082777884
-0.5585053606381854 -0.8377580409572781
-0.6806784082777884 -0.9075712110370514
-0.7504915783575616 -0.9948376736367678
-0.8028514559173916 -1.064650843716541
-0.8726646259971648 -1.151917306316258
-0.9250245035569947 -1.221730476396031
-0.9773843811168245 -1.308996938995747
-1.047197551196598 -1.37881010907552
-1.082104136236484 -1.448623279155294
-1.151917306316258 -1.500983156715123
-1.186823891356144 -1.58824961931484
-1.239183768915974 -1.658062789394613
-1.291543646475804 -1.727875959474386
-1.343903524035634 -1.780235837034216
-1.396263401595464 -1.832595714594046
-1.448623279155294 -1.919862177193762
-1.500983156715123 -1.989675347273536
-1.53588974175501 -2.042035224833366
-1.58824961931484 -2.111848394913139
-1.64060949687467 -2.181661564992912
-1.675516081914556 -2.251474735072685
-1.727875959474386 -2.303834612632515
-1.815142422074103 -2.408554367752175
-1.850049007113989 -2.460914245312004
-1.902408884673819 -2.548180707911721
-1.954768762233649 -2.600540585471551
-2.007128639793479 -2.652900463031381
-2.059488517353309 -2.722713633111154
-2.111848394913139 -2.792526803190927
-2.146754979953025 -2.8623399732707
-2.199114857512855 -2.932153143350474
-2.251474735072685 -2.984513020910303
-2.286381320112572 -3.054326190990076
-2.338741197672401 -3.12413936106985
-2.391101075232231 -3.193952531149623
-2.443460952792061 -3.263765701229397
-2.495820830351891 -3.316125578789226
-2.530727415391778 -3.368485456349056
-2.583087292951608 -3.455751918948773
-2.635447170511438 -3.525565089028546
-2.687807048071268 -3.577924966588375
-2.740166925631097 -3.630284844148206
-2.775073510670984 -3.717551306747922
-2.827433388230814 -3.769911184307752
-2.879793265790644 -3.839724354387525
-2.932153143350474 -3.909537524467298
-2.96705972839036 -3.961897402027128
-3.01941960595019 -4.031710572106902
-3.07177948351002 -4.101523742186674
-3.12413936106985 -4.153883619746504
-3.159045946109736 -4.223696789826278
-3.228859116189509 -4.293509959906051
-3.263765701229397 -4.34586983746588
-3.316125578789226 -4.415683007545653
-3.368485456349056 -4.485496177625427
-3.403392041388942 -4.537856055185257
-3.473205211468716 -4.60766922526503
-3.525565089028546 -4.694935687864747
-3.560471674068432 -4.747295565424577
-3.612831551628262 -4.799655442984406
-3.647738136668149 -4.869468613064179
-3.700098014227978 -4.921828490624009
-3.752457891787808 -4.991641660703783
-3.804817769347638 -5.061454830783555
-3.857177646907468 -5.131268000863329
-3.909537524467298 -5.201081170943102
-3.944444109507184 -5.253441048502932
-4.031710572106902 -5.358160803622591
-4.066617157146788 -5.427973973702365
-4.118977034706617 -5.497787143782138
-4.171336912266447 -5.550147021341968
-4.206243497306335 -5.619960191421741
-4.258603374866164 -5.689773361501514
-4.310963252425994 -5.742133239061344
-4.363323129985823 -5.829399701661061
-4.415683007545653 -5.88175957922089
-4.468042885105484 -5.951572749300663
-4.50294947014537 -6.003932626860493
-4.572762640225144 -6.09119908946021
-4.60766922526503 -6.14355896702004
-4.660029102824859 -6.213372137099814
-4.694935687864747 -6.265732014659642
-4.747295565424577 -6.335545184739416
-4.799655442984406 -6.387905062299246
-4.852015320544236 -6.457718232379019
-4.904375198104066 -6.527531402458793
-4.956735075663896 -6.597344572538566
-4.991641660703783 -6.649704450098395
-5.044001538263612 -6.719517620178169
-5.078908123303498 -6.789330790257942
-5.131268000863329 -6.859143960337715
-5.201081170943102 -6.911503837897546
-5.235987755982989 -6.981317007977318
-5.288347633542818 -7.051130178057091
-5.340707511102648 -7.103490055616922
-5.375614096142535 -7.155849933176751
-5.427973973702365 -7.243116395776467
-5.480333851262194 -7.312929565856241
-5.515240436302081 -7.347836150896127
-5.567600313861911 -7.435102613495844
-5.619960191421741 -7.487462491055674
-5.672320068981571 -7.557275661135447
-5.7246799465414 -7.62708883121522
-5.777039824101231 -7.67944870877505
-5.829399701661061 -7.749261878854823
-5.864306286700947 -7.819075048934597
-5.916666164260777 -7.871434926494427
-5.951572749300663 -7.941248096574199
-6.021385919380437 -8.011061266653972
-6.056292504420323 -8.063421144213804
-6.108652381980153 -8.133234314293576
-6.161012259539983 -8.203047484373348
-6.230825429619756 -8.290313946973065
-6.283185307179586 -8.360127117052839
-6.335545184739416 -8.429940287132611
-6.40535835481919 -8.534660042252272
-6.457718232379019 -8.587019919812102
-6.492624817418905 -8.656833089891874
-6.579891280018622 -8.779006137531477
-6.632251157578453 -8.848819307611251
-6.667157742618339 -8.901179185171081
-6.736970912698112 -8.970992355250853
-6.789330790257942 -9.040805525330626
-6.824237375297828 -9.093165402890456
-6.876597252857658 -9.180431865490174
-6.928957130417488 -9.232791743050003
-6.981317007977318 -9.302604913129775
-7.033676885537147 -9.372418083209549
-7.086036763096978 -9.459684545809266
-7.138396640656808 -9.52949771588904
-7.190756518216637 -9.581857593448868
-7.225663103256523 -9.669124056048586
-7.278022980816354 -9.704030641088472
-7.330382858376185 -9.773843811168245
-7.382742735936014 -9.843656981248017
-7.435102613495844 -9.913470151327791
-7.487462491055674 -9.983283321407566
-7.539822368615503 -10.03564319896739
-7.592182246175334 -10.10545636904717
-7.62708883121522 -10.17526953912694
-7.67944870877505 -10.24508270920671
-7.714355293814937 -10.29744258676655
-7.766715171374766 -10.36725575684632
-7.819075048934597 -10.41961563440615
-7.871434926494427 -10.48942880448592
-7.923794804054255 -10.54178868204575
-7.976154681614086 -10.62905514464547
-8.028514559173916 -10.69886831472524
-8.080874436733746 -10.75122819228507
-8.115781021773632 -10.82104136236484
-8.168140899333462 -10.87340123992467
-8.220500776893292 -10.94321441000445
-8.255407361933178 -11.01302758008422
-8.307767239493009 -11.08284075016399
-8.360127117052839 -11.13520062772382
-8.429940287132611 -11.22246709032354
-8.482300164692441 -11.30973355292326
-8.534660042252272 -11.37954672300303
-8.587019919812102 -11.4493598930828
-8.639379797371932 -11.51917306316258
-8.674286382411818 -11.5715329407224
-8.726646259971647 -11.64134611080218
-8.779006137531477 -11.69370598836201
-8.831366015091307 -11.78097245096173
-8.883725892651137 -11.83333232852155
-8.918632477691023 -11.88569220608138
-8.970992355250853 -11.9729586686811
-9.023352232810684 -12.02531854624093
-9.075712110370514 -12.0951317163207
-9.128071987930344 -12.18239817892042
-9.180431865490174 -12.23475805648025
-9.21533845053006 -12.30457122656002
-9.267698328089889 -12.35693110411985
-9.320058205649719 -12.42674427419963
-9.372418083209549 -12.4965574442794
-9.424777960769379 -12.54891732183923
-9.47713783832921 -12.63618378443895
-9.52949771588904 -12.68854366199878
-9.581857593448868 -12.75835683207855
-9.616764178488754 -12.82817000215832
-9.669124056048586 -12.8979831722381
-9.721483933608416 -12.95034304979793
-9.756390518648303 -13.0201562198777
-9.808750396208131 -13.07251609743753
